Date,Recorded at,Scheduled for,Amount,Activity,Pending,Raw description,Description,Category folder,Category,Street address,City,State,Zip,Latitude,Longitude,Memo
2014/12/19,2014-12-18 08:18:10 PM -0700,,-89.95,Signature purchase,false,ZAP*ZAPPOS.COM,Zappos.com,Personal,Shoes,,,,,,,
2014/12/19,2014-12-19 02:48:31 PM -0700,,-1.90,Signature purchase,false,STARBUCKS #05548 BOULD,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2014/12/20,2014-12-19 07:19:29 PM -0700,,-17.87,Signature purchase,false,NOODLES & CO 150,Noodles & Company,Food & Drink,Restaurants,,,,,,,
2014/12/20,2014-12-19 07:40:30 PM -0700,,-5.18,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/20,2014-12-19 11:19:05 PM -0700,,-3.41,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/19,2014-12-19 11:23:33 AM -0700,,-3.00,Signature purchase,false,DSC*DOLLAR SHAVE CLUB,Dollar Shave Club,Uncategorized,Unknown,,,,,,,
2014/12/20,2014-12-20 04:20:10 PM -0700,,-4.00,Signature purchase,false,CAROUSEL OF HAPPINESS,Carousel of Happiness,Culture,Random Fun,,,,,,,
2014/12/20,2014-12-20 04:37:15 PM -0700,,-13.20,Signature purchase,false,SQ *THE TRAIN CARS,The Train Cars,Food & Drink,Restaurants,,,,,,,
2014/12/21,2014-12-20 05:50:40 PM -0700,,-15.20,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/22,2014-12-21 06:36:50 PM -0700,,-2.15,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/24,2014-12-24 11:08:53 AM -0700,,-19.94,Signature purchase,false,KING SOOPERS #0033,King Soopers,Food & Drink,Groceries,,,,,,,
2014/12/26,2014-12-26 03:54:55 PM -0700,,-35.75,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/12/26,2014-12-26 04:26:34 AM -0700,,450.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2014/12/27,2014-12-26 08:05:12 PM -0700,,-96.55,Signature purchase,false,FRASCA FOOD AND WINE,Frasca Food And Wine,Food & Drink,Restaurants,,,,,,,
2014/12/28,2014-12-28 02:57:37 PM -0700,,-5.00,Signature purchase,false,CAROUSEL OF HAPPINESS,Carousel of Happiness,Culture,Random Fun,,,,,,,
2014/12/29,2014-12-29 01:07:06 PM -0700,,-73.50,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/29,2014-12-29 04:33:32 PM -0700,,-11.34,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/29,2014-12-29 04:39:08 PM -0700,,-13.20,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2014/12/31,2014-12-31 04:44:55 PM -0700,,-27.42,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2014/12/31,2014-12-31 04:51:23 PM -0700,,-12.49,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2015/01/02,2015-01-01 06:51:14 PM -0700,,-27.59,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei Asian Diner,Food & Drink,Fast Food,,,,,,,
2015/01/03,2015-01-03 03:33:15 PM -0700,,-5.17,Signature purchase,false,APL* ITUNES.COM/BILL,Itunes.com Bill,Culture,Music,,,,,,,
2015/01/04,2015-01-03 06:09:06 PM -0700,,-100.00,Pin purchase,false,COSTCO WHSE #0480,Costco Whse,Uncategorized,Other Shopping,,,,,,,
2015/01/06,2015-01-05 08:47:46 PM -0700,,-9.11,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/01/05,2015-01-05 12:33:59 PM -0700,,-4.58,Signature purchase,false,STARBUCKS #05548 BOULD,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2015/01/08,2015-01-07 07:23:27 PM -0700,,-6.53,Signature purchase,false,URBAN-OUTFITTERS #0028,Urban Outfitters,Personal,Clothing,,,,,,,
2015/01/09,2015-01-09 05:06:07 AM -0700,,450.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/01/10,2015-01-09 07:39:07 PM -0700,,-25.88,Signature purchase,false,MSFT   *XBOX LIVE,Xbox Live,Uncategorized,Unknown,,,,,,,
2015/01/10,2015-01-09 07:42:04 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/01/10,2015-01-10 02:45:29 PM -0700,,-31.92,Signature purchase,false,BACK COUNTRY PIZZA,Back Country Pizza,Food & Drink,Restaurants,,,,,,,
2015/01/12,2015-01-11 06:16:29 PM -0700,,-14.05,Signature purchase,false,PANDA EXPRESS 1100,Panda Express,Food & Drink,Fast Food,,,,,,,
2015/01/12,2015-01-11 07:34:58 PM -0700,,-41.47,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/01/14,2015-01-14 01:55:15 PM -0700,,-1.25,Signature purchase,false,BOULDER PARKING-CAGID,Boulder Parking Cagid,Uncategorized,Unknown,,,,,,,
2015/01/14,2015-01-14 03:01:18 PM -0700,,-3.00,Signature purchase,false,BOULDER PARKING-CAGID,Boulder Parking Cagid,Uncategorized,Unknown,,,,,,,
2015/01/14,2015-01-14 07:28:06 AM -0700,,-2.28,Signature purchase,false,STARBUCKS #05806 WESTM,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2015/01/15,2015-01-14 07:53:52 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/01/14,2015-01-14 11:37:23 AM -0700,,-5.43,Signature purchase,false,STARBUCKS #05806 WESTM,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2015/01/15,2015-01-15 11:52:28 AM -0700,,-41.00,Pin purchase,false,1535 Pearl St,Mountain Sun Pub & Brewery,Uncategorized,Cash,,,,,,,
2015/01/17,2015-01-16 06:47:54 PM -0700,,-27.70,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei Asian Diner,Food & Drink,Fast Food,,,,,,,
2015/01/17,2015-01-16 07:43:44 PM -0700,,-6.58,Signature purchase,false,MCDONALD'S F109,McDonald's,Food & Drink,Fast Food,,,,,,,
2015/01/17,2015-01-17 01:52:21 PM -0700,,-16.12,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2015/01/18,2015-01-18 01:44:52 PM -0700,,-105.41,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/01/18,2015-01-18 02:15:52 PM -0700,,-31.30,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/01/20,2015-01-19 05:01:32 PM -0700,,-10.19,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/01/20,2015-01-19 05:56:15 PM -0700,,-21.42,Signature purchase,false,KING SOOPERS #0633 FUE,King Soopers 0633 Fue,Transportation,Gas,,,,,,,
2015/01/19,2015-01-19 12:08:13 AM -0700,,-3.00,Signature purchase,false,DSC*DOLLAR SHAVE CLUB,Dollar Shave Club,Uncategorized,Unknown,,,,,,,
2015/01/22,2015-01-22 04:22:05 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/01/22,2015-01-22 11:35:54 AM -0700,,-102.56,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/01/23,2015-01-23 04:26:08 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/01/24,2015-01-24 03:01:25 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/01/24,2015-01-24 03:10:13 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/01/26,2015-01-25 05:21:17 PM -0700,,-62.77,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/01/26,2015-01-25 05:54:02 PM -0700,,-59.89,Signature purchase,false,KING SOOPERS #0033,King Soopers,Food & Drink,Groceries,,,,,,,
2015/01/28,2015-01-27 06:38:43 PM -0700,,-33.99,Signature purchase,false,PEI WEI #0104      Q02,Pei Wei,Food & Drink,Fast Food,"","","","",,,yum
2015/01/28,2015-01-27 07:57:14 PM -0700,,-8.28,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/01/27,2015-01-27 09:53:36 AM -0700,,-2.29,Signature purchase,false,STARBUCKS #05548 BOULD,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2015/01/28,2015-01-28 09:30:42 AM -0700,,-6.64,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/01/28,2015-01-28 10:28:18 AM -0700,,-37.65,Signature purchase,false,DOTS DINER ON THE HILL,Dot's Diner On the Hill,Food & Drink,Fast Food,,,,,,,
2015/01/29,2015-01-29 02:25:21 PM -0700,,-20.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/01/31,2015-01-30 07:49:47 PM -0700,,-8.28,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/01/31,2015-01-31 02:47:14 PM -0700,,-7.35,Signature purchase,false,WENDY'S #301,Wendy's,Food & Drink,Fast Food,,,,,,,
2015/01/31,2015-01-31 03:01:00 PM -0700,,-3.01,Signature purchase,false,WENDY'S #301,Wendy's,Food & Drink,Fast Food,,,,,,,
2015/02/01,2015-01-31 07:25:30 PM -0700,,-45.97,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/02/01,2015-02-01 12:42:32 PM -0700,,-79.14,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/02/02,2015-02-02 06:10:11 AM -0700,,-6.50,Signature purchase,false,SQ *CAFFE SOLE,Caffe Sole,Food & Drink,Restaurants,,,,,,,
2015/02/02,2015-02-02 09:26:36 AM -0700,,-4.34,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/02/03,2015-02-03 01:21:52 PM -0700,,-4.74,Signature purchase,false,STARBUCKS #05548 BOULD,Starbucks,Food & Drink,Coffee & Tea,,,,,,,
2015/02/04,2015-02-03 05:44:37 PM -0700,,-10.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/02/06,2015-02-06 04:35:38 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/02/07,2015-02-06 07:17:38 PM -0700,,-7.32,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/02/08,2015-02-08 04:10:12 PM -0700,,-99.24,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/02/09,2015-02-08 05:01:48 PM -0700,,-37.00,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/02/10,2015-02-10 04:16:32 PM -0700,,-11.70,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2015/02/11,2015-02-10 09:59:38 PM -0700,,-3.11,Signature purchase,false,APL* ITUNES.COM/BILL,Itunes.com Bill,Culture,Music,,,,,,,
2015/02/12,2015-02-11 07:53:00 PM -0700,,-58.13,Signature purchase,false,CALIFORNIA PIZZA 242,California Pizza Kitchen,Food & Drink,Restaurants,,,,,,,
2015/02/14,2015-02-13 06:43:52 PM -0700,,-24.69,Signature purchase,false,TOKYO JOES BOULDER,Tokyo Joe's,Food & Drink,Fast Food,,,,,,,
2015/02/14,2015-02-13 07:01:53 PM -0700,,-4.63,Signature purchase,false,TOKYO JOES BOULDER,Tokyo Joe's,Food & Drink,Fast Food,,,,,,,
2015/02/15,2015-02-14 05:41:58 PM -0700,,-17.55,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/02/15,2015-02-14 05:46:06 PM -0700,,-11.96,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2015/02/15,2015-02-15 02:59:16 PM -0700,,-106.72,Pin purchase,false,COSTCO WHSE #0480,Costco Whse,Uncategorized,Other Shopping,,,,,,,
2015/02/16,2015-02-15 05:32:56 PM -0700,,-26.58,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/02/18,2015-02-17 06:12:41 PM -0700,,-20.90,Signature purchase,false,RUBEN'S,Ruben's,Food & Drink,Restaurants,,,,,,,
2015/02/19,2015-02-18 07:27:47 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/02/19,2015-02-19 12:31:54 AM -0700,,-5.00,Signature purchase,false,DSC*DOLLAR SHAVE CLUB,Dollar Shave Club,Uncategorized,Unknown,,,,,,,
2015/02/20,2015-02-20 04:36:20 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/02/21,2015-02-21 02:47:22 PM -0700,,-27.57,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/02/21,2015-02-21 03:18:04 PM -0700,,-8.32,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/02/21,2015-02-21 03:55:16 PM -0700,,-1.93,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/02/21,2015-02-21 09:38:57 AM -0700,,-5.43,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/02/23,2015-02-22 06:01:27 PM -0700,,-158.16,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/02/23,2015-02-22 06:30:52 PM -0700,,-28.13,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/02/23,2015-02-22 09:46:46 PM -0700,,50.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/02/24,2015-02-24 03:03:08 PM -0700,,-18.49,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/02/24,2015-02-24 09:18:18 AM -0700,,-6.00,Signature purchase,false,QUES TABLE MESA,Ques Table Mesa,Food & Drink,Fast Food,,,,,,,
2015/02/27,2015-02-27 11:53:00 AM -0700,,-50.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/02/28,2015-02-28 08:55:48 AM -0700,,0.01,ACH,false,INTEREST_CREDIT,Interest_Credit,Income,Other,,,,,,,
2015/03/01,2015-02-28 11:03:05 PM -0700,,-10.00,Signature purchase,false,GRANDMAS HOUSE - CO,Grandmas House Co,Food & Drink,Restaurants,,,,,,,
2015/03/01,2015-03-01 02:11:53 PM -0700,,-11.37,Signature purchase,false,TACO BELL 000300031948,Taco Bell,Food & Drink,Fast Food,,,,,,,
2015/03/01,2015-03-01 03:08:08 PM -0700,,-57.23,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/03/01,2015-03-01 03:42:49 PM -0700,,-37.98,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/01,2015-03-01 08:48:45 AM -0700,,-13.76,Pin purchase,false,SAFEWAY STORE,2150 S Downing St,Food & Drink,Groceries,,,,,,,
2015/03/05,2015-03-04 07:29:22 PM -0700,,-6.87,Signature purchase,false,PANERA BREAD #3083,Panera Bread,Food & Drink,Fast Food,,,,,,,
2015/03/05,2015-03-05 09:31:47 AM -0700,,-25.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/03/06,2015-03-06 04:36:14 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/03/07,2015-03-06 06:43:57 PM -0700,,-15.01,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,,,,,,
2015/03/07,2015-03-06 07:25:46 PM -0700,,-1.94,Signature purchase,false,WENDY'S #306,Wendy's,Food & Drink,Fast Food,,,,,,,
2015/03/08,2015-03-08 02:00:16 PM -0700,,-50.14,Signature purchase,false,UBON THAI CUISINE INC,Ubon Thai Cuisine,Food & Drink,Restaurants,,,,,,,
2015/03/09,2015-03-08 05:12:58 PM -0700,,-88.16,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/03/09,2015-03-08 06:06:05 PM -0700,,-56.11,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/08,2015-03-08 12:29:38 PM -0700,,-29.38,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/12,2015-03-11 06:37:44 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/03/14,2015-03-13 06:25:39 PM -0700,,-14.17,Signature purchase,false,CHIPOTLE 0894,Chipotle Mexican Grill,Food & Drink,Fast Food,,,,,,,
2015/03/14,2015-03-13 06:46:11 PM -0700,,-28.66,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/14,2015-03-13 06:47:45 PM -0700,,-7.60,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/14,2015-03-14 02:57:03 PM -0700,,-23.51,Signature purchase,false,WHOLEFDS SUP 10445,Wholefds Sup,Food & Drink,Groceries,,,,,,,
2015/03/15,2015-03-14 07:06:24 PM -0700,,-7.32,Signature purchase,false,CHICK-FIL-A #1290,Chick Fil A,Food & Drink,Fast Food,,,,,,,
2015/03/15,2015-03-15 01:18:11 PM -0700,,-82.07,Pin purchase,false,COSTCO WHSE #0480,Costco,Uncategorized,Other Shopping,,,,,,,
2015/03/17,2015-03-17 04:30:25 PM -0700,,-15.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/03/19,2015-03-18 11:35:17 PM -0700,,-3.00,Signature purchase,false,DSC*DOLLAR SHAVE CLUB,Dollar Shave Club,Uncategorized,Unknown,,,,,,,
2015/03/20,2015-03-20 03:30:46 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/03/21,2015-03-20 05:02:36 PM -0700,,-28.83,Signature purchase,false,BEST BUY      00010314,Best Buy,Culture,Music,,,,,,,
2015/03/21,2015-03-20 05:25:36 PM -0700,,-3.25,Signature purchase,false,MICROSOFT   *,Microsoft,Uncategorized,Unknown,,,,,,,
2015/03/21,2015-03-20 07:00:38 PM -0700,,-7.33,Signature purchase,false,BACK COUNTRY PIZZA,Back Country Pizza,Food & Drink,Restaurants,,,,,,,
2015/03/21,2015-03-20 07:02:42 PM -0700,,-25.95,Signature purchase,false,MSFT   *XBOX LIVE,Xbox Live,Uncategorized,Unknown,,,,,,,
2015/03/21,2015-03-20 09:42:57 PM -0700,,-19.05,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,,,,,,
2015/03/21,2015-03-21 03:09:43 PM -0700,,-2.50,Signature purchase,false,BOULDER PARKING-UHGID,Boulder Parking Uhgid,Uncategorized,Unknown,,,,,,,
2015/03/22,2015-03-21 05:06:07 PM -0700,,-3.99,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2015/03/21,2015-03-21 12:05:16 PM -0700,,-39.06,Signature purchase,false,DOTS DINER ON THE HILL,Dot's Diner On the Hill,Food & Drink,Fast Food,,,,,,,
2015/03/29,2015-03-29 04:30:48 PM -0700,,-45.31,Pin purchase,false,COSTCO GAS #04,600 Marshall Road,Transportation,Gas,,,,,,,
2015/03/29,2015-03-29 04:53:02 PM -0700,,-3.99,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,,,,,,
2015/03/30,2015-03-29 05:43:20 PM -0700,,-140.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/03/30,2015-03-30 04:35:25 PM -0700,,-25.07,Signature purchase,false,LARKBURGER LLC,Larkburger,Food & Drink,Restaurants,,,,,,,
2015/03/31,2015-03-31 11:23:39 AM -0700,,-40.33,Signature purchase,false,MURPHYS SOUTH,Murphy's South,Food & Drink,Restaurants,657 S Broadway St,Boulder,CO,"",39.98330297368909,-105.24964274426101,
2015/04/03,2015-04-03 04:11:27 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/04/04,2015-04-03 09:01:24 PM -0700,,-33.64,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/04,2015-04-03 09:07:00 PM -0700,,-3.99,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,Boulder,CO,,,,
2015/04/04,2015-04-04 04:24:11 PM -0700,,-10.87,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,Boulder,CO,,,,
2015/04/04,2015-04-04 11:31:00 AM -0700,,-58.13,Pin purchase,false,COSTCO WHSE #0480,Costco Whse,Uncategorized,Other Shopping,,Superior,CO,,,,
2015/04/05,2015-04-05 01:11:03 PM -0700,,-38.12,Signature purchase,false,DOTS DINER ON THE HILL,Dots Diner On The Hill,Food & Drink,Fast Food,,Boulder,CO,,,,
2015/04/05,2015-04-05 01:36:20 PM -0700,,-17.36,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/05,2015-04-05 01:44:22 PM -0700,,-10.11,Signature purchase,false,BOULDER BEER & LIQUOR,Boulder Beer & Liquor Emp,Food & Drink,Alcohol & Bars,,Boulder,CO,,,,
2015/04/08,2015-04-07 07:29:40 PM -0700,,-34.78,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/07,2015-04-07 10:41:36 AM -0700,,-7.90,Signature purchase,false,ILLEGAL PETES,Illegal Petes,Food & Drink,Restaurants,,Boulder,CO,,,,
2015/04/08,2015-04-08 01:49:27 PM -0700,,-2.07,Pin purchase,false,KING SOOPERS,3600 Table Mesa,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/10,2015-04-09 08:05:18 PM -0700,,-19.82,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/11,2015-04-10 05:31:28 PM -0700,,-27.62,Signature purchase,false,RED ROBIN BURGERWORKS,Red Robin Burgerworks,Food & Drink,Restaurants,,Boulder,CO,,,,
2015/04/11,2015-04-10 05:55:36 PM -0700,,-4.35,Signature purchase,false,RED ROBIN BURGERWORKS,Red Robin Burgerworks,Food & Drink,Restaurants,,Boulder,CO,,,,
2015/04/13,2015-04-12 05:45:18 PM -0700,,-45.69,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/12,2015-04-12 10:11:33 AM -0700,,-5.16,Signature purchase,false,STARBUCKS #06508 ESTES,Starbucks,Food & Drink,Coffee & Tea,,Estes Park,CO,,,,
2015/04/14,2015-04-13 06:31:54 PM -0700,,-14.17,Signature purchase,false,CHIPOTLE 0011,Chipotle Mexican Grill,Food & Drink,Fast Food,,Boulder,CO,,,,
2015/04/16,2015-04-15 05:53:22 PM -0700,,-6.50,Signature purchase,false,WENDY'S #306,Wendy's,Food & Drink,Fast Food,,Boulder,CO,,,,
2015/04/17,2015-04-17 03:36:44 AM -0700,,420.00,ACH,false,LIVINGSOCIAL,Livingsocial,Income,Other,,,,,,,
2015/04/17,2015-04-17 04:38:14 PM -0700,,-33.95,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,Boulder,CO,,,,
2015/04/18,2015-04-17 05:47:24 PM -0700,,-20.90,Signature purchase,false,SQ *GLACIER HOMEMADE E,Glacier Homemade E,Food & Drink,Restaurants,,Boulder,CO,,,,
2015/04/18,2015-04-17 06:32:54 PM -0700,,-14.06,Signature purchase,false,GOODWILL BOULDER S,Goodwill Boulder S,Uncategorized,Other Shopping,,Boulder,CO,,,,
2015/04/18,2015-04-18 11:32:33 AM -0700,,-65.77,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/19,2015-04-18 11:39:21 PM -0700,,-3.00,Signature purchase,false,DSC*DOLLAR SHAVE CLUB,Dollar Shave Club,Uncategorized,Unknown,,,CA,,,,
2015/04/20,2015-04-19 06:08:40 PM -0700,,-119.36,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/20,2015-04-19 06:09:56 PM -0700,,-8.48,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/20,2015-04-20 09:30:14 AM -0700,,-4.00,Signature purchase,false,THE CUP ESPRESSO CAFE,The Cup Espresso Cafe,Food & Drink,Fast Food,,Boulder,CO,,,,
2015/04/22,2015-04-22 04:50:58 PM -0700,,-8.18,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,,,
2015/04/22,2015-04-22 04:55:25 PM -0700,,-10.87,Signature purchase,false,PETTYJOHNS LIQUOR & WI,Pettyjohns Liquor & Win,Food & Drink,Alcohol & Bars,,Boulder,CO,,,,
2015/04/22,2015-04-22 10:31:51 AM -0700,,-120.00,C2c,false,Instant Transfer,Lover,Financial,Money Transfer,,,,,,,
2015/04/25,2015-04-24 06:24:19 PM -0700,,-47.03,Signature purchase,false,WAHOO'S FISH TACOS 103,Wahoo's Fish Tacos,Food & Drink,Restaurants,,Boulder,CO,,40.03402,-105.30482,
2015/04/26,2015-04-25 06:05:23 PM -0700,,-15.03,Pin purchase,false,KING SOOPERS,King Soopers,Food & Drink,Groceries,,Boulder,CO,,40.03402,-105.30482,
2015/04/26,2015-04-26 04:41:25 PM -0700,,-40.33,Signature purchase,false,BUFFALO WILD WINGS 010,Buffalo Wild Wings,Food & Drink,Restaurants,,Superior,CO,,39.93119,-105.15909,
2015/04/26,2015-04-26 09:38:11 AM -0700,,-3.50,Signature purchase,false,THE CUP ESPRESSO CAFE,The Cup Espresso Cafe,Food & Drink,Fast Food,,Boulder,CO,,40.03402,-105.30482,
2015/04/28,2015-04-28 02:41:04 PM -0700,,-2.29,Signature purchase,false,STARBUCKS #00246 BOULD,Starbucks,Food & Drink,Coffee & Tea,,Boulder,CO,,40.03402,-105.30482,
